Close
164.3
167.0
173.35
177.95
176.2
177.1
172.2
167.4
164.9
167.25
174.7
174.1
173.65
178.85
180.3
181.1
180.85
187.15
197.6
193.6
191.6
195.4
197.15
202.2
210.45
217.8
216.55
216.9
215.65
225.0
227.95
229.3
221.05
232.45
234.3
228.05
235.4
235.55
226.55
222.8
221.55
229.3
228.75
228.2
227.8
225.65
220.35
208.35
208.5
216.05
205.6
205.75
210.7
213.15
219.95
213.7
214.8
227.2
232.55
228.45
234.4
241.3
237.55
240.25
258.05
269.1
276.1
264.9
270.5
276.2
282.3
274.75
261.25
263.7
263.8
285.0
293.75
283.2
286.3
305.0
305.9
322.3
347.6
349.5
336.1
338.45
333.25
341.7
340.7
342.95
346.75
329.3
337.45
350.0
344.05
330.6
323.05
324.05
327.25
337.3
340.7
344.6
356.05
353.5
357.9
362.4
354.2
355.3
366.4
366.65
364.4
363.5
360.75
357.3
356.95
363.6
359.35
358.0
358.85
355.3
369.3
382.75
371.2
375.2
374.95
380.4
380.35
370.05
382.05
400.35
439.7
418.95
423.35
434.2
431.1
401.15
424.4
405.55
381.7
371.4
415.45
431.35
418.7
433.8
431.75
406.45
442.55
433.5
448.65
465.65
460.65
473.85
480.65
494.3
519.45
510.95
518.2
500.0
512.45
494.85
501.0
488.05
495.6
500.05
514.55
529.3
521.4
529.5
524.85
516.6
509.2
505.25
507.05
483.8
478.1
483.4
480.55
471.75
443.3
448.7
450.25
478.3
489.4
492.75
478.4
497.45
517.1
521.65
542.4
539.1
531.7
536.0
529.65
534.8
548.1
541.65
540.95
549.9
540.6
563.25
588.6
580.25
558.6
559.8
573.0
544.5
535.05
544.35
546.1
551.35
525.9
505.95
477.65
483.25
476.2
426.95
400.6
447.05
462.45
471.6
462.95
474.15
454.25
443.4
435.15
405.45
386.6
402.35
391.55
377.35
383.8
385.25
397.65
417.95
411.65
389.05
390.5
393.5
382.4
398.6
393.0
379.65
376.5
364.75
381.7
385.45
392.15
395.9
403.2
405.1
405.0
401.1
409.25
420.7
402.9
428.15
430.8
418.95
418.1
418.85
425.0
425.95
420.0
426.9
421.9
425.45
431.45
429.3
419.6
417.4
424.5
423.2
420.85
412.2
414.05
399.55
403.05
413.95
401.75
393.95
387.15
386.6
386.85
377.95
385.25
371.85
360.95
362.8
360.2
361.85
360.95
381.55
381.75
388.6
388.6
389.1
397.5
393.45
392.1
385.5
392.6
378.8
354.8
354.55
354.95
358.1
351.0
359.55
369.6
363.15
368.8
367.55
357.65
356.3
354.25
356.7
375.15
377.75
368.75
369.3
366.0
365.8
360.25
357.45
359.9
360.35
357.55
363.1
359.25
357.6
348.45
347.9
359.45
365.0
375.75
378.7
379.65
378.0
381.3
379.3
377.1
373.95
378.1
381.05
381.4
388.95
388.15
387.95
380.6
377.8
387.35
395.85
398.9
418.95
420.1
408.45
425.75
434.35
429.7
431.2
425.45
445.85
437.6
436.25
441.8
459.2
455.95
451.15
454.15
460.0
471.35
466.95
468.8
463.4
464.05
461.65
457.4
461.9
470.35
463.85
446.65
436.55
440.65
423.85
427.35
412.8
437.3
419.75
420.65
418.55
408.15
394.75
410.35
421.7
437.95
448.7
453.75
449.55
450.15
460.25
463.05
459.15
465.55
487.9
481.15
500.4
491.05
490.05
471.8
473.65
463.1
465.85
473.75
471.3
472.95
474.35
473.1
463.5
462.1
473.85
483.6
469.2
465.2
459.95
461.6
457.65
453.8
449.45
449.85
437.45
448.0
428.95
420.8
411.75
411.75
421.2
411.85
418.95
421.3
430.5
420.05
403.1
407.5
410.45
411.5
402.2
407.65
411.65
404.7
412.15
415.0
427.0
432.85
439.35
440.7
430.8
418.45
414.8
406.4
403.25
410.65
413.7
415.6
432.65
439.8
437.35
433.15
438.2
434.7
453.9
446.0
447.8
446.15
445.2
453.85
458.05
460.35
462.55
466.4
466.75
465.45
460.45
451.05
454.15
452.3
455.25
457.55
464.1
459.3
449.35
445.2
435.5
437.35
439.55
443.3
442.25
453.9
465.75
465.3
471.8
477.45
472.85
461.1
464.65
471.55
463.15
462.75
460.1
448.4
448.2
447.15
456.6
450.5
449.65
454.1
452.8
458.15
460.15
464.55
463.2
465.25
469.15
482.1
482.7
492.0
498.15
500.45
500.65
501.8
496.05
485.8
479.35
483.4
476.25
472.75
475.95
474.6
480.1
477.95
469.35
467.6
461.25
474.75
465.75
472.6
