Close
155.7
147.4
138.4
149.5
146.35
144.9
141.0
147.9
148.85
144.5
143.75
139.2
142.15
141.1
138.85
140.05
137.7
138.7
136.2
136.05
134.75
129.1
125.55
123.7
114.0
118.1
117.5
117.1
108.7
102.05
102.05
104.0
109.95
106.75
106.45
107.25
108.5
107.05
102.6
102.95
101.1
101.65
96.2
89.4
87.6
85.2
80.0
74.05
72.45
74.5
80.5
86.95
91.0
90.4
96.2
98.1
94.5
88.6
88.45
88.1
89.55
89.9
90.0
85.15
83.55
77.15
83.35
83.6
83.8
82.35
81.5
83.15
81.45
81.75
80.5
75.2
70.75
76.0
73.15
69.95
68.2
70.0
69.8
68.95
65.6
65.5
62.5
60.45
61.1
59.6
59.85
62.6
62.8
59.7
59.85
60.05
63.0
66.3
68.0
69.05
71.55
73.95
69.75
70.7
70.75
68.5
69.25
69.0
67.9
67.8
66.85
68.95
67.6
67.3
71.7
71.65
69.6
69.85
69.95
68.4
67.25
67.95
66.9
66.4
65.65
65.5
67.3
67.4
67.0
66.9
66.7
69.1
68.75
67.7
71.8
72.9
70.5
69.0
68.4
65.45
66.35
66.5
66.2
61.35
58.95
55.95
52.45
51.55
50.9
51.25
49.9
52.8
52.05
51.65
51.2
52.95
52.85
52.55
53.35
53.25
55.25
55.25
54.75
56.25
56.85
57.25
60.1
57.85
58.2
58.35
59.2
59.95
59.2
58.55
58.0
56.1
55.2
53.65
52.5
53.95
54.0
52.4
53.3
52.7
52.25
51.45
51.0
51.5
53.25
51.6
52.4
51.5
50.0
50.6
48.8
48.15
49.6
49.2
49.85
50.5
51.75
52.0
52.0
52.85
53.8
52.6
52.45
51.85
54.05
55.1
56.2
57.7
58.1
58.5
57.2
56.45
55.15
55.25
55.3
56.6
54.95
55.5
55.35
55.0
55.35
51.0
56.1
62.1
64.05
62.5
58.7
60.9
60.0
63.9
66.75
73.1
70.0
67.8
68.95
67.15
62.9
61.35
58.65
61.0
59.7
55.65
54.65
56.25
57.25
60.75
60.85
61.75
67.35
72.45
71.25
68.75
70.75
75.75
73.15
69.7
70.8
69.55
69.65
70.2
68.95
69.7
75.45
75.85
74.85
70.75
72.1
69.9
69.35
68.4
69.65
73.45
78.25
79.95
83.95
83.3
81.2
81.8
83.1
78.1
81.05
78.85
79.3
76.55
67.95
70.3
67.0
68.1
69.3
60.5
59.65
56.5
54.1
50.35
48.35
43.8
46.5
48.55
46.45
47.05
45.35
45.5
44.4
43.4
41.8
42.3
43.5
43.15
41.3
41.35
40.45
41.65
43.2
44.3
43.6
43.0
39.5
39.05
40.55
43.75
43.65
41.95
43.0
42.25
43.45
43.7
41.35
41.3
42.6
41.45
41.35
41.2
41.35
42.05
41.85
42.25
42.05
41.1
43.3
43.75
47.45
52.5
56.15
60.4
55.15
60.0
60.2
59.05
58.7
58.0
57.2
54.85
52.05
50.5
47.7
47.75
51.0
49.75
50.85
48.7
46.05
45.1
44.35
46.7
45.45
43.45
43.8
44.75
44.75
43.65
42.8
42.8
41.9
41.95
41.0
41.65
41.85
41.95
41.65
41.25
41.2
41.45
40.9
41.5
40.65
41.1
40.25
41.0
39.7
39.0
39.15
37.9
37.95
37.95
36.25
37.15
35.75
35.35
35.2
34.95
34.85
34.85
34.75
35.3
35.0
34.7
34.8
34.85
34.6
34.05
34.0
33.75
33.6
33.6
33.85
33.85
34.2
35.2
34.5
34.1
33.7
32.4
32.35
29.55
27.5
29.2
30.8
29.7
29.95
29.55
29.6
29.35
29.2
29.45
29.0
27.9
28.05
27.75
28.05
27.85
27.85
28.95
30.35
29.9
29.85
29.6
28.7
28.7
29.0
29.4
33.0
31.5
32.3
31.55
32.15
31.9
31.95
32.5
37.9
36.65
37.15
37.25
37.75
36.4
36.9
37.25
37.35
39.15
42.2
41.8
40.4
40.8
39.6
39.1
38.55
41.1
40.8
41.55
39.65
39.3
43.95
44.3
42.7
40.75
40.35
39.95
37.8
37.75
36.1
34.65
34.95
34.45
34.85
37.1
37.65
37.45
38.15
38.2
36.5
36.3
35.45
35.75
34.7
36.05
34.65
34.2
35.6
34.7
35.25
34.95
34.85
35.25
35.25
35.65
35.75
34.45
34.3
38.15
38.35
36.65
37.85
38.55
41.45
44.9
45.2
47.4
48.7
46.95
45.4
43.9
45.65
46.95
46.15
54.45
53.3
51.05
47.45
48.65
51.25
50.85
48.2
48.1
48.3
48.1
51.15
50.65
50.05
53.8
55.0
52.5
52.2
53.75
53.5
52.3
52.7
51.55
54.05
54.7
56.9
57.85
62.55
63.15
62.0
60.0
60.45
61.95
63.3
61.25
61.05
62.9
63.9
62.85
62.95
67.2
65.55
68.25
69.4
68.1
66.95
66.05
64.9
64.75
65.4
63.45
60.9
58.85
61.45
60.9
59.45
55.4
53.15
50.9
55.2
53.15
58.4
57.8
55.95
59.9
59.2
59.25
58.65
59.85
71.85
77.6
72.35
76.5
79.55
82.75
79.1
77.95
78.15
77.5
74.45
77.25
82.3
85.4
81.1
77.4
76.65
78.1
79.7
80.25
79.55
78.95
79.3
77.7
81.0
88.65
85.15
82.75
79.2
80.35
75.1
77.75
77.8
73.1
74.55
72.15
72.85
66.45
63.9
58.95
69.3
63.9
66.5
66.75
69.2
66.45
62.6
67.3
67.7
70.2
68.4
68.85
68.0
68.8
68.6
66.9
67.0
67.5
64.8
66.4
66.1
66.6
67.25
65.9
65.7
65.45
63.65
62.5
62.9
62.75
63.4
62.85
63.4
61.7
57.85
59.45
58.3
56.7
55.55
56.95
58.15
57.05
56.2
56.05
56.2
55.8
58.8
58.7
57.9
58.65
58.35
56.0
55.25
55.65
54.6
54.35
53.1
53.2
51.8
51.55
52.8
53.85
55.95
61.45
63.15
60.55
60.3
59.6
59.0
58.3
58.45
59.05
61.4
63.3
64.8
64.05
68.7
69.0
71.0
69.5
69.5
77.3
79.2
75.95
74.6
78.2
77.4
74.95
75.6
76.95
74.75
75.9
75.0
73.25
72.65
81.4
81.1
77.6
78.9
78.6
78.45
77.55
78.15
77.4
75.75
74.05
73.5
72.7
73.65
73.85
72.2
71.6
72.35
73.1
73.6
76.85
76.65
74.55
75.2
74.65
70.65
61.85
66.3
65.0
64.8
63.75
65.15
64.95
63.95
65.2
65.25
63.0
62.9
62.05
59.85
62.2
61.9
61.55
61.0
60.95
61.7
60.45
60.3
60.1
59.35
60.45
59.1
57.8
57.5
54.95
54.85
54.9
55.2
55.1
54.05
52.5
54.9
55.7
57.3
54.7
54.5
54.25
52.95
52.0
50.7
51.9
52.5
52.65
53.15
55.6
55.3
54.7
53.05
52.85
54.8
54.65
54.05
57.35
60.65
58.8
57.9
57.35
57.0
56.4
56.75
57.7
57.15
55.2
52.3
53.9
54.2
54.9
56.8
59.5
64.0
62.75
62.8
62.55
62.25
61.2
61.2
66.2
63.2
64.3
64.3
66.25
64.7
64.05
65.6
64.2
64.35
64.75
66.9
66.2
66.7
66.85
65.35
65.75
65.55
64.45
64.7
66.95
70.25
69.65
67.8
67.6
67.35
69.9
73.35
71.7
71.25
73.25
73.0
69.6
70.0
70.2
69.85
67.6
67.95
67.2
66.75
65.45
65.15
64.35
63.75
64.0
67.0
66.5
67.3
66.6
66.6
66.85
65.55
65.05
65.8
68.4
79.0
77.3
80.35
77.1
79.25
76.8
77.55
76.6
80.3
74.8
79.6
80.15
78.6
77.55
77.85
82.4
78.85
78.2
79.75
79.15
77.55
77.6
77.75
78.9
75.95
74.9
75.85
72.75
71.15
70.4
69.9
71.0
75.4
77.1
76.35
77.7
81.25
83.7
96.65
92.35
93.35
93.6
92.35
96.2
92.3
93.6
93.75
98.8
115.65
107.2
109.25
108.85
111.05
113.35
108.4
104.5
107.2
111.05
118.7
119.8
116.5
114.65
114.7
112.05
115.65
113.8
113.95
108.5
106.85
110.0
114.4
116.15
113.5
109.15
108.35
110.75
111.8
112.0
112.95
122.9
122.5
128.05
129.1
121.9
126.15
127.3
127.65
127.05
127.4
129.1
131.35
128.0
130.5
128.55
130.4
139.65
138.05
136.85
138.0
133.3
129.7
132.85
131.95
129.8
126.8
127.1
128.85
132.25
127.5
132.55
132.65
128.45
125.35
124.25
125.8
113.6
114.25
120.15
123.45
118.4
120.25
113.15
107.8
102.1
102.9
97.2
97.7
96.05
94.4
94.75
94.8
94.85
106.7
103.2
99.75
102.05
108.7
123.8
119.2
119.55
120.6
118.2
121.0
120.6
118.25
116.7
113.6
113.1
110.8
108.8
104.65
101.3
107.2
104.15
104.55
99.8
100.9
99.1
103.3
104.2
107.15
108.45
106.05
111.05
112.4
116.0
115.35
115.25
111.8
111.05
114.1
117.15
118.1
117.45
112.05
112.4
114.0
114.15
116.15
109.45
109.15
109.65
109.55
108.25
109.55
108.2
111.9
114.2
112.75
105.95
109.55
110.7
99.25
88.8
92.45
95.3
94.35
93.65
96.4
95.4
97.0
96.65
93.6
89.75
90.45
90.8
91.4
89.85
91.2
90.4
92.25
91.3
89.35
87.3
87.85
89.95
90.3
90.75
89.65
89.85
87.15
91.9
101.0
100.4
104.1
106.9
108.5
108.95
105.15
109.65
108.8
100.15
102.4
110.35
110.65
111.35
113.15
114.15
116.55
117.25
116.85
117.45
117.45
116.0
112.3
110.7
108.95
110.7
110.65
111.0
119.35
118.65
115.2
116.95
116.15
112.8
112.55
115.6
115.8
134.25
130.0
126.6
130.85
128.95
132.1
137.4
143.4
150.55
151.6
147.05
143.6
141.7
141.2
143.55
144.5
142.65
139.5
137.55
139.2
138.0
137.85
137.8
141.35
138.95
136.5
140.2
138.2
144.9
143.0
141.35
142.95
141.3
140.1
140.45
140.95
152.85
161.5
161.15
157.95
163.2
159.6
157.9
164.1
159.45
164.75
166.8
167.35
160.75
162.0
168.6
175.9
170.4
171.1
170.2
171.5
164.95
166.75
168.35
169.45
169.75
171.85
180.0
176.7
177.5
185.3
179.15
180.3
180.75
178.3
178.3
179.45
174.7
174.3
172.65
168.2
169.9
174.15
169.95
168.3
168.6
171.75
170.9
174.2
174.9
171.65
177.75
184.15
184.1
184.8
183.45
181.95
181.4
181.65
178.1
187.1
195.65
193.05
182.8
180.3
184.25
186.05
182.15
171.95
177.9
164.3
166.0
164.5
164.9
165.9
167.15
164.35
168.5
173.05
178.55
177.95
173.7
184.0
181.8
180.1
187.55
225.1
207.1
222.85
222.8
213.95
223.75
223.5
226.65
216.7
213.4
216.7
218.3
211.4
207.5
215.4
215.95
217.35
215.7
227.8
